x,y,word
-0.343157641866149,0.014284777590427235,is
-0.41553280148475635,0.028385923425442893,number
-0.2927838612956603,0.018646992250525157,a
-0.3266493785554439,-0.05206308534625351,an
-0.24101039765245533,0.017557744212645242,composite
-0.20763186340036863,-0.019982235306931447,odd
-0.19654754437599506,-0.029096634308708492,even
-0.08357289816282516,-0.027893551008096137,prime
0.04867605639409889,0.012078639656382895,16
0.022390485033072026,0.027780401383459725,13
0.043940261499650905,0.014872154470511188,14
0.06902230124184144,0.00556180986968171,15
0.04917910853239352,0.04778300155480688,50
0.0216680694787441,-0.012417262015902703,17
0.04922321485689704,-0.05571637434322352,18
0.026561742356057214,-0.03240473081034899,11
0.02137874680960683,0.05947668939900083,19
0.026026123248788342,0.02380394226625084,12
0.05006301133905414,0.0005395017198312123,6
0.032588684207075266,-0.050802636632909334,10
0.015292687792943589,0.026174226240847785,9
0.037123718032423085,0.021938687682210047,8
0.05461923220437475,-0.015824495508997005,7
0.05978056077534441,-0.02036740577406794,49
0.03896453986950606,0.023006451502234817,5
0.027931892005478565,0.02519738354217836,4
0.028405852590591873,0.0005622519159606091,3
0.06883244219736367,0.015604677856757423,2
0.06768142511192694,-0.0480881336215575,20
0.07403411874824119,-0.0036385866645094545,21
0.058404516961117814,-0.011847720368392309,22
0.050807927752864454,-0.013783845100181102,23
0.02577176247470905,-0.019154232443171694,48
0.04462539953007957,0.05195144843087627,47
0.04106209884287598,-0.03042747186983852,46
0.058793956416298594,0.007450006849135421,45
0.0234586675840868,-0.01959072406545399,44
-0.016570691833989314,0.003792696842404601,43
0.04087179676239256,-0.009096714405797726,42
0.041294851213613856,-0.02877634125059031,41
0.06704750996166856,-0.030990343890065792,40
0.05322505061757406,0.010019072771324576,39
0.06461954121016132,0.0016663417701386588,38
0.029653310822743546,-0.045338259800719344,37
0.060280321364077315,-0.018970650369351885,36
0.06954066258522774,0.01988578073164376,35
0.04445841611211397,0.026988782917087516,34
-0.027128711477543865,-0.004167077644101706,33
0.03724518948732254,0.03471596394302984,32
0.0708514626594427,0.0005221219921125534,31
0.049016895215404976,-0.0016977229657887552,30
0.026812686589352566,0.02030969809364374,29
0.05228559813170538,-0.010447114502642827,28
0.029898931061615713,0.030267236737450368,27
0.047422621778968284,-0.015507694415423542,26
0.06709493360967127,-0.008288112737062944,25
0.013998235347527418,0.042933985980359045,24
0.04865917168709674,0.0026207635717272635,1
