x,y,word
-0.007557605618931624,-0.3261401795512818,is
-0.279712822893214,0.10830113291284359,number
-0.28772787115700943,0.018944609400455132,a
-0.12259323744222637,0.1471750595587313,an
-0.17319688683867812,-0.14896427160908732,composite
-0.06039124666879444,-0.1740619992882801,odd
-0.037851033439712495,-0.08187789898866424,even
-0.20310730906084634,-0.030548836554973428,prime
0.07209962604267203,-0.008855818225411882,16
0.014925242719272598,-0.0015687982148534165,13
0.056710372486017305,-0.037407170460668125,14
0.006379401449838689,0.03634939039107628,15
0.00748246214427805,0.027024912500110628,50
-0.002534692962382376,0.013851331091061545,17
0.028047097624269584,0.012345274853660737,18
0.00431248855146418,0.01705475660654644,11
-0.02223378636555494,0.006712125618803655,19
0.03154871657781441,-0.003107303657352319,12
0.036918891340353005,0.01717838394859621,6
0.050197454507103424,-0.020416605530608964,10
0.020177230536723254,0.019234849854040476,9
0.055030378184286806,0.0011322318156228334,8
-0.0060969889929907714,-0.01292565034201647,7
0.03623495172554065,0.017847222604592382,49
-0.015159330105055796,-0.022444964021727472,5
0.04052982555456729,-0.007527174972415334,4
-0.01528799059196717,0.01897463404119707,3
0.006388282691203958,-0.029784422232132297,2
0.02989436085265287,0.014786258679366551,20
0.06185391602325417,0.01739092623149141,21
0.037749210360310835,0.03339764429404638,22
-0.0018841606608740646,-0.024293106058171834,23
0.050084289254755686,-0.023626585156463008,48
-0.0048027244327125875,0.05084879549035291,47
0.06369726846287163,-0.03575650801109043,46
0.01994540505428137,0.00725941522335972,45
0.06716126173101761,0.011008483339091496,44
0.03214677407062538,0.04477971234468871,43
-0.02060822268400424,0.03452661679589888,42
0.019979474593007765,-0.0037983804476892057,41
0.02049479502212317,0.020973570700966986,40
0.0011822908560467844,0.003814342129928086,39
0.02396729946504544,0.02209444902427846,38
0.00747242926131812,0.026985404182724836,37
-0.006889560256498152,0.052948271370803324,36
0.020854364686727075,0.03740113890118281,35
0.03197670795161936,0.017519071358180704,34
0.018017938187877416,-0.020494030819322367,33
0.00841940229538816,0.00721671606973152,32
-0.0034705673733188332,0.021057388802210007,31
0.04215528243796123,0.04103957461022465,30
0.017983813261434237,0.004679781527135834,29
0.050913072355431355,0.03188781225801068,28
0.03226075302014057,0.0076041098433645175,27
0.05164174870896525,0.010327778796731822,26
0.022656847354468594,0.017958589803502692,25
0.03818843663306166,0.015320983622249793,24
0.0334264735089823,-0.0013530464546505222,1
