x,y,word
-0.1269806599576978,1.715687672790335,is
-0.1322397874868227,1.6658101561413725,number
-0.21943708148034946,2.197830249125873,a
-0.11725651668009317,2.1977325014012767,an
-0.14021605313269253,2.009849164852327,composite
-0.13932554146399662,1.7679532827885251,odd
-0.19015107398992778,1.5277393347309562,even
-0.1870212692716247,1.2920946796359878,prime
0.9965885192857117,-0.19493673932360114,16
-1.3443286321945869,-0.27982549830398895,13
0.9237881988997366,-0.19218333387849368,14
-0.26339240692846444,-0.5215471338275897,15
0.9941077832661851,-0.1627576097101606,50
-1.291308158504966,-0.28102539734502446,17
0.9542186007837605,-0.19880453242084298,18
-1.3053961964820382,-0.2797549871575055,11
-1.3554235935702021,-0.26189169897830716,19
0.9685282155064222,-0.19541071902568669,12
0.927812961440512,-0.20013995412012633,6
0.9923630786423911,-0.17017253227789655,10
-0.22807582644858157,-0.5377485296943874,9
0.9630490331699043,-0.18837428587955563,8
-1.3687913889132195,-0.2526122734258015,7
-0.2664460611450386,-0.5880998529131073,49
-1.2954208316972644,-0.2606261644090321,5
0.9442315817033569,-0.1848151844026065,4
-1.3473218479287878,-0.27396599503773367,3
-0.09564437495762472,-0.0865442059306901,2
0.8958014196452813,-0.2103116191372731,20
-0.25052552997154803,-0.5168453316996968,21
0.9983089126675626,-0.178465973587946,22
-1.3363315857766949,-0.25615494895537816,23
0.9393759657031273,-0.22289785988431654,48
-1.3653687528801515,-0.25255248479860076,47
0.9227962117897127,-0.19225194252164532,46
-0.1993074109746515,-0.5748974339530423,45
0.9795062958388019,-0.16662854694179952,44
-1.3168393721539116,-0.3084467736701575,43
0.9468620619290595,-0.1619727397781468,42
-1.3562839728253586,-0.25895246740541333,41
0.952511746780984,-0.1978043296116254,40
-0.305024844537104,-0.5331818062167808,39
0.973183654404451,-0.1911735584117397,38
-1.2793536811494712,-0.31029224935191857,37
0.9519035322615536,-0.18467664404072676,36
-0.27431482681137004,-0.5366848910991903,35
0.9274900299040008,-0.20719851593035601,34
-0.2903404346716983,-0.5611470202405969,33
0.9867646595161604,-0.17380925492351762,32
-1.3545290608259877,-0.2517275534152682,31
0.9830445742369022,-0.1934016667207794,30
-1.3884144751003336,-0.24619841306029427,29
0.9833936817834278,-0.20919355011868979,28
-0.32477920177762926,-0.530599002630847,27
0.9282594668642637,-0.19130799799795212,26
-0.20660859549105054,-0.5011027877614129,25
0.9083021963023953,-0.20463481481069257,24
-0.27999333514472463,-0.538948234728712,1
