x,y,word
-0.16985393540711055,0.012618839988509618,is
-0.2238051070198123,0.0223107497375525,number
-0.15533315871406453,0.016173779523059217,a
-0.15800203432326068,-0.055249322713738135,an
-0.12985350795764514,0.013878611195593893,composite
-0.12214285859155095,-0.020918790512897172,odd
-0.08028201200185593,-0.028878288834848886,even
-0.03164239311944098,-0.028590189579379265,prime
0.02507704748507382,0.015022794354902395,16
0.016691947458847008,0.03614351973422636,13
0.023584335443004374,0.022004293770375077,14
0.0501323672285114,0.002333388139274536,15
0.021899047788010714,0.045586484365023966,50
0.006677599469648407,-0.018591437881857437,17
0.026070928343026864,-0.053134235063509644,18
0.0010415385248908873,-0.03469223099081244,11
0.0026125994095381718,0.057062206616146256,19
0.0053394367843476965,0.023405501613464233,12
0.031121047575212685,-0.0035456258844937596,6
0.02210356853268975,-0.04729997084106194,10
-0.008841609279285447,0.02634234238476117,9
0.023153357765449894,0.018338883894195992,8
0.028664426867454837,-0.0158178654561133,7
0.03170035051097528,-0.019856132312365694,49
0.0038687562859960546,0.016044875680101302,5
0.006764325218195557,0.027850678141779075,4
0.0027651274506180577,0.0008395568071715636,3
0.0499230734478448,0.016112102818618836,2
0.050707561487660535,-0.0488788306420301,20
0.04487518176227082,0.0009833324235689863,21
0.038036054804731795,-0.008620842629714472,22
0.019832567087701224,-0.013023092402012796,23
0.01662612986581119,-0.022830678997136672,48
0.02045173326486127,0.05177546312803919,47
0.02309359858896398,-0.026468091163579233,46
0.02876825216365001,0.005443348933432329,45
0.02190846162090482,-0.018798871851851452,44
-0.02655862579806222,0.009135005304222876,43
0.021471091705669753,-0.013009131294846911,42
0.012918796394032438,-0.025101250408048,41
0.04658655216213337,-0.033098532285181004,40
0.020276868723135437,0.008499077690070843,39
0.03115798304095037,0.005473207575428574,38
0.01995408703955804,-0.044716381276880324,37
0.03564438357401761,-0.014545543524152462,36
0.05472356396845693,0.02476176948989062,35
0.019313735386693877,0.03193901383957081,34
-0.033272633795017,-0.005343659282163716,33
0.017427529441942556,0.036940135605292385,32
0.04475833256025858,0.002152397542919794,31
0.01923165027162599,-0.0054705764308802685,30
0.006683482176588907,0.014406238903623242,29
0.02597359325461144,-0.00999607660990902,28
0.014287354090625743,0.03203216826222585,27
0.018225317121641323,-0.017996548176852128,26
0.04142072605253127,-0.00776619611370971,25
0.015756736692370717,0.04040781664504594,24
0.030285670114369573,0.0062208090519386035,1
