x,y,word
-0.12512378590365072,0.23204200431010585,is
-0.1839991105437885,-0.16658160174810308,number
-0.17889355122426479,-0.09466716310027237,a
-0.15970819675200817,-0.08941678180445461,an
-0.1616195873045339,0.035383822679101354,composite
-0.15963014765403608,0.14197456547866638,odd
-0.14106918057533965,0.08453178860153693,even
-0.2111868271407228,-0.04988088094771353,prime
0.07369119303104786,0.022900200926591178,16
-0.0038017935870378943,0.01586532527897585,13
0.012782483086014094,0.040493491699797934,14
0.020067986414336235,-0.03767291290370697,15
0.030779420268026134,-0.03485712932297108,50
-0.01897011119360367,-0.0027609488803212495,17
0.04033153683103142,0.0028423416396462856,18
-0.00890065773233104,-0.0005854783618943853,11
-0.007501710791618557,-0.01242892119790121,19
0.038198620593700605,-0.006029292916118167,12
0.04107992984439173,-0.008419061500737872,6
0.044157177181216756,0.02767599501029808,10
0.033924528069647034,-0.011315424784968012,9
0.06441840485794581,0.003641450785583763,8
0.0019739906414444853,0.009228227600156236,7
0.04036402319850014,-0.003845145106029352,49
-0.028525925205962827,0.021425315167820258,5
0.048182173878231434,0.006499664835432089,4
-0.018769549787552263,-0.005926619580266786,3
-0.016194613621832752,0.021048035514511492,2
0.04212698348462181,-0.005219477696472686,20
0.07619388212711221,0.008093672700954261,21
0.05272025309235927,-0.018104869402204817,22
-0.021703606225820963,0.025393246062524074,23
0.0454184792955785,0.03573423721320899,48
-0.01696494130308922,-0.027988079131122032,47
0.05723844001280022,0.0368970596658704,46
0.016729399656210137,-0.0016510368309550273,45
0.04716206863031894,0.012898128205702958,44
0.010896584333551536,-0.010716031892323707,43
0.011977413541756987,-0.03817262959041947,42
0.0036891683513991,0.018869195473211343,41
0.026810331813536155,-0.01233647052901013,40
0.06649906355872105,-0.01691941565796878,39
0.01649076818051189,-0.010060826437992568,38
-0.0023364176136094973,-0.013319036491134202,37
0.03232035448131438,-0.05860907395627914,36
0.03075552220528338,-0.02749854270010234,35
0.03470387425279177,-0.018443792808271103,34
0.021864375996793434,0.021350640072472424,33
0.04160214276993314,-0.02102368041687727,32
-0.012279899505550128,-0.009314516117383818,31
0.062159957834140876,-0.018802706530690574,30
-9.237288309466386e-05,0.009873381469624692,29
0.07350762041487928,-0.01030874371388074,28
0.034530991053924036,0.004001856865124636,27
0.06744243777028323,0.008652160727994075,26
0.03063840142704984,-0.006161420776207716,25
0.04397857724898108,-0.01473862637612407,24
0.0398634271200621,0.01646053122596707,1
