x,y,word
-0.44292874885050665,0.01443050037375512,is
-0.49050244492401057,0.030286170354125064,number
-0.3576321092262483,0.019556691357250498,a
-0.417278910763419,-0.05125593189512952,an
-0.3033755836524295,0.01846442357046472,composite
-0.24737835128349636,-0.02004842897514779,odd
-0.2573769007079848,-0.02915079471248571,even
-0.10425662136607063,-0.027158269754962844,prime
0.061644369741341264,0.010882941474866509,16
0.030892427473189748,0.025515711090111626,13
0.05386649618435213,0.01288412071884605,14
0.07511713527109569,0.006628814374727055,15
0.06428383602865621,0.04837126235556738,50
0.027178785403092636,-0.010889690664589793,17
0.06297960464037745,-0.05604807798695793,18
0.04032934646198813,-0.031874783750989934,11
0.030438529394699987,0.05996159637876727,19
0.03805731812148112,0.023886585629328216,12
0.05719714671034844,0.0016075094563893315,6
0.04273672887657513,-0.051434907962522,10
0.029241723972362303,0.025886378624621082,9
0.046930903134277904,0.022522994891099206,8
0.06179066918931002,-0.015354997760679256,7
0.07515076850479793,-0.020701271828003357,49
0.053126749684170096,0.02480103828258939,5
0.03588095164197599,0.024624283759813476,4
0.042199361896458606,0.0005153844208516396,3
0.08055055726071571,0.015547398336180431,2
0.0776762683020033,-0.04761316797042546,20
0.08963895882423098,-0.005169308399407614,21
0.06526697403746155,-0.012781745096945801,22
0.06053963644600231,-0.013746586587670863,23
0.03397964815173932,-0.01832116133844769,48
0.05359292157229117,0.05173010482984195,47
0.04765288806794857,-0.03145874379799346,46
0.0737473553534905,0.008068064142057027,45
0.023253860450988754,-0.01983898228742706,44
-0.01150608962395977,0.0020106243177300063,43
0.04949813382614858,-0.007736549057150646,42
0.056909147843364094,-0.02973815399668463,41
0.07381468592929818,-0.030270226433890726,40
0.06497917895961,0.010678883736395306,39
0.08228155892722087,0.0006040932612636453,38
0.03810545339236022,-0.04532505799673371,37
0.07495422617709112,-0.019761453161946243,36
0.07949350968209355,0.018856110643509668,35
0.05701843988588191,0.025614492010211258,34
-0.02504976699155001,-0.0038200069781195462,33
0.04518843147719075,0.03421130574487657,32
0.08590707680850827,0.0001202115293386381,31
0.06050424884913582,-0.0011163672359395108,30
0.03973978159779177,0.02156862149346434,29
0.06535481677398065,-0.010627096945388157,28
0.03733913721518798,0.02961222029889079,27
0.05812234189487498,-0.015153856052004611,26
0.08170676717606871,-0.00832307254442826,25
0.013694815251058411,0.04369595076182286,24
0.05773185492538696,0.001574202953315893,1
