x,y,word
-0.21185409333307761,0.01350706935544218,is
-0.27708386391726414,0.024590679825773426,number
-0.1934972845846452,0.01703094449507859,a
-0.19776923981055683,-0.053981620804424625,an
-0.15765993194477654,0.01542413501206729,composite
-0.14714733610815045,-0.02045819925518469,odd
-0.10904585354591081,-0.029012886468675447,even
-0.04540351739595874,-0.02855582565638028,prime
0.03200051770687193,0.014083965118209106,16
0.01592874089738884,0.032769777116468835,13
0.02986763566220832,0.019224501688854135,14
0.055845446542264185,0.0035480532541697016,15
0.028566070312707494,0.04652470860540442,50
0.009039742595364258,-0.016093290470918026,17
0.031140911921032025,-0.0543699145529909,18
0.007867092991453644,-0.03372057745271317,11
0.009784011126784056,0.058161713609470894,19
0.010515691848623122,0.02366934130276683,12
0.037044019726064796,-0.0018649315556538556,6
0.022732469938612283,-0.04891595357688186,10
-0.0027285180994172185,0.026430353669500247,9
0.02684049547926443,0.019993590575842206,8
0.03602233585094117,-0.01607008732721858,7
0.0385694645827898,-0.019941390838807072,49
0.013633170271623684,0.018909863283838067,5
0.01306806357762912,0.026774890221058206,4
0.008321074279201491,0.000699210868839747,3
0.05401410997832955,0.015835650369406325,2
0.056838372522560965,-0.04869019144529372,20
0.05259098966623491,-0.0007660997916315853,21
0.0422548361924738,-0.010000592382844871,22
0.028775018795952963,-0.013465363256658256,23
0.018420902740718146,-0.021334051246778594,48
0.027602931810778178,0.052003443204554946,47
0.029073292595073064,-0.028063477227287758,46
0.03654250709420674,0.0062258379899715185,45
0.021624143416450674,-0.01913622134758618,44
-0.021751298400122403,0.007192883501166892,43
0.026404474992228134,-0.011559690731773374,42
0.019954438777351223,-0.026614352597762066,41
0.05121674160005138,-0.03240425665368209,40
0.028664832218275097,0.008942835378184386,39
0.0394606742707523,0.003924499414381775,38
0.022177356895398945,-0.045071335969467004,37
0.04104356725526849,-0.016516180680760193,36
0.057584066256961074,0.02263685706196652,35
0.02525624932807177,0.029984923574729833,34
-0.03207214219872395,-0.0048970871653043445,33
0.024268845562693375,0.036121233760635404,32
0.05054671234062132,0.0014357019525182172,31
0.02628350868160956,-0.003814815500714501,30
0.010748721761042222,0.01687803596141914,29
0.033327316129657336,-0.010100931509290043,28
0.019701279567054104,0.03144160835530481,27
0.025366048654988236,-0.016801823543143028,26
0.04793465060831534,-0.007959795700780923,25
0.016068508071299,0.04138521333706228,24
0.03548102624336122,0.004829422846521082,1
