x,y,word
-0.06950853152265042,-1.6629170570366059,is
-0.1192628163640229,-1.6249529209094635,number
-0.1257677047576648,-2.179488244897273,a
-0.12367820082536699,-2.1431333048914825,an
-0.1390799491457901,-1.8408094913535797,composite
-0.1278724229329737,-1.6924103085207955,odd
-0.20368992131046504,-1.4387994121362038,even
-0.15730820369385382,-1.392223940977653,prime
1.0561064726267073,0.17472439418520677,16
-1.4301633413196424,0.19516511660206284,13
1.0321540452006517,0.1656580448889511,14
-0.2201607042403904,0.6570127144998759,15
1.0362421543103815,0.1979290245246468,50
-1.4224843791420947,0.21079354240176706,17
1.0279236212081666,0.16137380314680816,18
-1.4222917328127762,0.1657998723353852,11
-1.477520327538934,0.17407467472112526,19
0.9853636932876864,0.17992421432183173,12
1.0291990298161262,0.18866299995508357,6
1.0364017489889548,0.15782320747925818,10
-0.295410773456542,0.6309995714599884,9
1.0334358218969233,0.1605014006463454,8
-1.4599255682699925,0.18948877334772957,7
-0.2941223538508411,0.6686010344147609,49
-1.389366690823533,0.2264513619113349,5
1.039205759206493,0.17142505266284816,4
-1.5043096359190475,0.15191676452979505,3
-0.10310013508260316,-0.11510433856112544,2
1.0511660678197094,0.1603274304579463,20
-0.24275724531287782,0.6274411041647333,21
1.0087140136839077,0.19269181288225215,22
-1.4008938403408264,0.23499528027504632,23
1.002574916114425,0.18506803906510044,48
-1.4639054732823287,0.2061338896421043,47
0.9920789919793361,0.16912363889347704,46
-0.33612413429877924,0.7021897281872974,45
1.003930142917655,0.1837201788051374,44
-1.4387649012800057,0.1936564784280233,43
1.0531494779989725,0.17010048003869271,42
-1.4414882886738731,0.19542163445808947,41
0.9994708675059979,0.1853703297209783,40
-0.33898576614752535,0.6553392998978224,39
1.0785380784430665,0.17580934714277377,38
-1.3891265814330795,0.2233371756420961,37
1.0181608227902545,0.16986487194081726,36
-0.2823127119242924,0.6486621544807462,35
1.0207171994287059,0.18150888182566197,34
-0.31685362909554193,0.6478176751685342,33
1.006999565798413,0.17329004507570434,32
-1.4473504412813583,0.21916715668015008,31
1.014346228781379,0.16906753388730975,30
-1.4748944932862669,0.17342002732207765,29
1.0799530777528583,0.1799231666421625,28
-0.3628326758949697,0.6004823975967085,27
1.1007687954450154,0.13402317745924364,26
-0.34358693609734703,0.638892660799892,25
1.0070478718311844,0.20696033203657777,24
-0.348747953474715,0.6577075226322207,1
